address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,latitude,longitude,price
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,89.0,3,1,None,39.4701544,-0.3323547,99000.0
Tres Forques,Tres Forques ,L'Olivereta,58.0,3,1,None,39.4654122,-0.4024209,55000.0
Orriols,Orriols ,Rascanya,59.0,2,1,None,39.4928951,-0.3708645,55000.0
Faitanar,Faitanar ,Pobles del Sud,85.0,4,1,None,39.448223,-0.42980109999999994,56600.0
Orriols,Orriols ,Rascanya,81.0,3,2,None,39.4928951,-0.3708645,104800.0
La Creu del Grau,La Creu del Grau ,Camins al Grau,98.0,3,1,None,39.46031355,-0.34172347035523554,120000.0
Sant Antoni,Sant Antoni ,La Saïdia,65.0,2,1,None,39.4886268,-0.3725981,62000.0
Soternes,Soternes ,L'Olivereta,73.0,3,1,None,39.4709204,-0.41034129999999996,90500.0
Trinitat,Trinitat ,La Saïdia,65.0,3,1,None,39.4825907,-0.3697649,97500.0
Faitanar,Faitanar ,Pobles del Sud,80.0,3,1,None,39.448223,-0.42980109999999994,45000.0
Russafa,Russafa ,L'Eixample,64.0,3,1,None,39.4615201,-0.3725595,115000.0
El Saler,El Saler ,Pobles del Sud,69.0,2,1,None,39.383192799999996,-0.332889,125000.0
Orriols,Orriols ,Rascanya,52.0,1,1,None,39.4928951,-0.3708645,110000.0
Ciutat Fallera,Ciutat Fallera ,Benicalap,3.0,2,2,None,39.5002224,-0.39209629999999995,59000.0
Nou Moles,Nou Moles ,L'Olivereta,75.0,3,1,None,39.4706037,-0.4023486,65000.0
Na Rovella,Na Rovella ,Quatre Carreres,96.0,3,2,None,39.452959299999996,-0.3670913,129000.0
Na Rovella,Na Rovella ,Quatre Carreres,96.0,3,2,None,39.452959299999996,-0.3670913,129000.0
Russafa,Russafa ,L'Eixample,70.0,3,1,None,39.4615201,-0.3725595,82900.0
Albors,Albors ,Camins al Grau,60.0,2,1,None,39.463404,-0.34741279999999997,119900.0
El Calvari,El Calvari ,Campanar,56.0,3,1,None,39.487336299999996,-0.389406,60000.0
Tres Forques,Tres Forques ,L'Olivereta,80.0,3,2,None,39.4654122,-0.4024209,78000.0
Castellar,El Castellar-L'Oliveral ,Pobles del Sud,115.0,3,1,None,39.42943295,-0.3670578686184312,125000.0
La Torre,La Torre ,Pobles del Sud,77.0,2,1,None,39.434090999999995,-0.3912965202989428,73660.0
Aiora,Aiora ,Camins al Grau,65.0,3,1,None,39.46649015,-0.33926273895348946,89900.0
Trinitat,Trinitat ,La Saïdia,78.0,3,1,None,39.4825907,-0.3697649,129000.0
Torrefiel,Torrefiel ,Rascanya,100.0,3,1,None,39.4946478,-0.376130279007177,125000.0
Sant Marcel·lí,Sant Marcel·lí ,Jesús,104.0,4,1,None,39.445536499999996,-0.3904804,117000.0
Castellar,El Castellar-L'Oliveral ,Pobles del Sud,89.0,3,1,None,39.42943295,-0.3670578686184312,68500.0
En Corts,En Corts ,Quatre Carreres,82.0,3,1,None,39.4569071,-0.3684821,89900.0
Na Rovella,Na Rovella ,Quatre Carreres,105.0,3,2,None,39.452959299999996,-0.3670913,129000.0
Montolivet,Montolivet ,Quatre Carreres,71.0,3,1,None,39.459287700000004,-0.36202140000000005,85000.0
Aiora,Aiora ,Camins al Grau,65.0,3,1,None,39.46649015,-0.33926273895348946,65000.0
Marxalenes,Marxalenes ,La Saïdia,90.0,3,1,None,39.487948100000004,-0.3838063,113000.0
Torrefiel,Torrefiel ,Rascanya,90.0,4,1,None,39.4946478,-0.376130279007177,67000.0
Nou Moles,Nou Moles ,L'Olivereta,84.0,3,1,None,39.4706037,-0.4023486,85000.0
Safranar,Safranar ,Patraix,65.0,2,1,None,39.45766810000001,-0.3993935,80000.0
El Saler,El Saler ,Pobles del Sud,93.0,2,1,None,39.383192799999996,-0.332889,95000.0
Marxalenes,Marxalenes ,La Saïdia,101.0,4,1,None,39.487948100000004,-0.3838063,89000.0
Tormos,Tormos ,La Saïdia,58.0,2,1,None,39.4903474,-0.3779152,58000.0
Torrefiel,Torrefiel ,Rascanya,100.0,4,1,None,39.4946478,-0.376130279007177,85000.0
Nou Moles,Nou Moles ,L'Olivereta,87.0,3,1,None,39.4706037,-0.4023486,115000.0
El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,100.0,3,1,None,39.42943295,-0.3670578686184312,100000.0
Torrefiel,Torrefiel ,Rascanya,78.0,3,1,None,39.4946478,-0.376130279007177,85500.0
Beteró,Beteró ,Poblats Marítims,66.0,3,1,None,39.47257929999999,-0.3349228,89900.0
Torrefiel,Torrefiel ,Rascanya,120.0,4,2,None,39.4946478,-0.376130279007177,122000.0
Ciutat Fallera,Ciutat Fallera ,Benicalap,72.0,3,1,None,39.5002224,-0.39209629999999995,49900.0
Torrefiel,Torrefiel ,Rascanya,94.0,4,1,None,39.4946478,-0.376130279007177,85000.0
Torrefiel,Torrefiel ,Rascanya,89.0,3,1,None,39.4946478,-0.376130279007177,76500.0
Nou Moles,Nou Moles ,L'Olivereta,95.0,3,1,None,39.4706037,-0.4023486,120000.0
Tres Forques,Tres Forques ,L'Olivereta,77.0,3,2,None,39.4654122,-0.4024209,75000.0
Beteró,Beteró ,Poblats Marítims,66.0,3,1,None,39.47257929999999,-0.3349228,89900.0
Benimàmet,Benimàmet ,Pobles de l'Oest,108.0,4,2,None,39.502815999999996,-0.4210846,120000.0
El Palmar,El Palmar ,Pobles del Sud,3.0,2,2,None,39.311598100000005,-0.31768090000000004,85000.0
En Corts,En Corts ,Quatre Carreres,79.0,3,1,None,39.4569071,-0.3684821,90000.0
Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,86.0,4,1,None,39.4701544,-0.3323547,99000.0
Favara,Favara ,Patraix,85.0,3,1,None,39.4553614,-0.3937541,75000.0
Orriols,Orriols ,Rascanya,62.0,3,1,None,39.4928951,-0.3708645,72000.0
La Malva,La Malva-rosa ,Poblats Marítims,79.0,3,1,None,39.4802716,-0.32848190000000005,75000.0
Aiora,Aiora ,Camins al Grau,70.0,2,1,None,39.46649015,-0.33926273895348946,109900.0
Nou Moles,Nou Moles ,L'Olivereta,90.0,2,1,None,39.4706037,-0.4023486,130000.0
Favara,Favara ,Patraix,90.0,3,1,None,39.4553614,-0.3937541,95000.0
Sant Isidre,Sant Isidre ,Patraix,102.0,3,1,None,39.454018100000006,-0.40280390000000005,101000.0
El Calvari,El Calvari ,Campanar,56.0,3,1,None,39.487336299999996,-0.389406,60000.0
Torrefiel,Torrefiel ,Rascanya,61.0,3,1,None,39.4946478,-0.376130279007177,55000.0
El Perellonet,El Perellonet ,Pobles del Sud,2.0,2,2,None,39.307241,-0.2964027,99000.0
La Torre,La Torre ,Pobles del Sud,75.0,3,1,None,39.434090999999995,-0.3912965202989428,64500.0
Soternes,Soternes ,L'Olivereta,94.0,3,2,None,39.4709204,-0.41034129999999996,130000.0
El Palmar,El Palmar ,Pobles del Sud,2.0,2,2,None,39.311598100000005,-0.31768090000000004,120000.0
Nou Moles,Nou Moles ,L'Olivereta,86.0,3,1,None,39.4706037,-0.4023486,106000.0
El Saler,El Saler ,Pobles del Sud,70.0,3,1,None,39.383192799999996,-0.332889,117000.0
Perellonet,El Perellonet ,Pobles del Sud,75.0,3,2,None,39.307241,-0.2964027,76000.0
Malilla,Malilla ,Quatre Carreres,55.0,1,1,None,39.4491066,-0.3755987,130000.0
El Calvari,El Calvari ,Campanar,56.0,3,1,None,39.487336299999996,-0.389406,60000.0
Tres Forques,Tres Forques ,L'Olivereta,58.0,3,1,None,39.4654122,-0.4024209,55000.0
El Carme,El Carme ,Ciutat Vella,80.0,3,1,None,39.47822120000001,-0.3810013,92376.0
Sant Llorenç,Sant Llorenç ,Rascanya,54.0,2,1,None,39.4927325,-0.3638872,43523.99999999999
Marxalenes,Marxalenes ,La Saïdia,90.0,3,1,None,39.487948100000004,-0.3838063,130000.0
Sant Marcel·lí,Sant Marcel·lí ,Jesús,72.0,3,1,None,39.445536499999996,-0.3904804,58000.0
Orriols,Orriols ,Rascanya,64.0,3,1,None,39.4928951,-0.3708645,87500.0
Ciutat Universitària,Ciutat Universitària ,El Pla del Real,85.0,2,1,None,39.477985,-0.3601115,90000.0
Ciutat Fallera,Ciutat Fallera ,Benicalap,72.0,3,1,None,39.5002224,-0.39209629999999995,49900.0
La Torre,La Torre ,Pobles del Sud,70.0,3,1,None,39.434090999999995,-0.3912965202989428,36000.0
Torrefiel,Torrefiel ,Rascanya,85.0,3,1,None,39.4946478,-0.376130279007177,99000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,139.0,4,1,None,39.4701823,-0.3755728,96200.0
Nou Moles,Nou Moles ,L'Olivereta,83.0,3,1,None,39.4706037,-0.4023486,85700.0
Sant Francesc,Sant Francesc ,Ciutat Vella,48.0,1,1,None,39.4701823,-0.3755728,39500.0
Tres Forques,Tres Forques ,L'Olivereta,76.0,2,2,None,39.4654122,-0.4024209,96000.0
El Perellonet,El Perellonet ,Pobles del Sud,73.0,2,1,None,39.307241,-0.2964027,123000.0
Torrefiel,Torrefiel ,Rascanya,65.0,3,1,None,39.4946478,-0.376130279007177,52000.0
La Fontsanta,La Fontsanta ,L'Olivereta,76.0,3,1,None,39.4662538,-0.4074325,68000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,83.0,2,2,None,39.502815999999996,-0.4210846,95000.0
Vara de Quart,Vara de Quart ,Patraix,80.0,3,1,None,39.460069700000005,-0.4043545,110000.0
Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,71.0,2,1,None,39.4701544,-0.3323547,102000.0
Orriols,Orriols ,Rascanya,78.0,3,1,None,39.4928951,-0.3708645,75500.0
El Perellonet,El Perellonet ,Pobles del Sud,2.0,4,4,None,39.307241,-0.2964027,90000.0
Torrefiel,Torrefiel ,Rascanya,74.0,3,2,None,39.4946478,-0.376130279007177,115000.0
Sant Llorenç,Sant Llorenç ,Rascanya,58.0,3,1,None,39.4927325,-0.3638872,69000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,97.0,4,2,None,39.502815999999996,-0.4210846,84900.0
La Punta,La Punta ,Quatre Carreres,105.0,3,1,None,39.4438804,-0.34475859999999997,129000.0
La Fontsanta,La Fontsanta ,L'Olivereta,75.0,2,1,None,39.4662538,-0.4074325,57000.0
La Fontsanta,La Fontsanta ,L'Olivereta,66.0,2,1,None,39.4662538,-0.4074325,40990.0
Torrefiel,Torrefiel ,Rascanya,75.0,2,1,None,39.4946478,-0.376130279007177,89000.0
Favara,Favara ,Patraix,108.0,3,2,None,39.4553614,-0.3937541,107100.0
El Saler,El Saler ,Pobles del Sud,61.0,2,1,None,39.383192799999996,-0.332889,125000.0
Torrefiel,Torrefiel ,Rascanya,68.0,3,1,None,39.4946478,-0.376130279007177,39000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,109.0,4,2,None,39.502815999999996,-0.4210846,99900.0
Favara,Favara ,Patraix,80.0,2,1,None,39.4553614,-0.3937541,59000.0
Beteró,Beteró ,Poblats Marítims,90.0,3,1,None,39.47257929999999,-0.3349228,110000.0
Sant Antoni,Sant Antoni ,La Saïdia,85.0,3,1,None,39.4886268,-0.3725981,106000.0
Sant Pau,Sant Pau ,Campanar,65.0,2,1,None,39.4877123,-0.4051598,65000.0
Natzaret,Natzaret ,Poblats Marítims,71.0,3,1,None,39.448811600000006,-0.33382790000000007,77000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,61.0,3,1,None,39.4701544,-0.3323547,78500.0
Les Tendetes,Les Tendetes ,Campanar,87.0,3,1,None,39.482569,-0.386126,122000.0
Favara,Favara ,Patraix,60.0,3,1,None,39.4553614,-0.3937541,80000.0
Beteró,Beteró ,Poblats Marítims,90.0,2,1,None,39.47257929999999,-0.3349228,125000.0
Tormos,Tormos ,La Saïdia,100.0,3,1,None,39.4903474,-0.3779152,99900.0
En Corts,En Corts ,Quatre Carreres,66.0,3,1,None,39.4569071,-0.3684821,90000.0
La Fontsanta,La Fontsanta ,L'Olivereta,66.0,2,1,None,39.4662538,-0.4074325,40990.0
Torrefiel,Torrefiel ,Rascanya,80.0,4,2,None,39.4946478,-0.376130279007177,115000.0
Torrefiel,Torrefiel ,Rascanya,65.0,3,1,None,39.4946478,-0.376130279007177,52000.0
El Perellonet,El Perellonet ,Pobles del Sud,73.0,3,2,None,39.307241,-0.2964027,87542.99999999997
Torrefiel,Torrefiel ,Rascanya,82.0,3,1,None,39.4946478,-0.376130279007177,80000.0
Orriols,Orriols ,Rascanya,83.0,3,1,None,39.4928951,-0.3708645,66500.0
Natzaret,Natzaret ,Poblats Marítims,75.0,3,1,None,39.448811600000006,-0.33382790000000007,79900.0
Beteró,Beteró ,Poblats Marítims,69.0,3,1,None,39.47257929999999,-0.3349228,107000.0
La Creu del Grau,La Creu del Grau ,Camins al Grau,62.0,2,1,None,39.46031355,-0.34172347035523554,89950.0
Mestalla,Mestalla ,El Pla del Real,54.0,2,1,None,39.47456705,-0.3581990870182501,126600.0
Natzaret,Natzaret ,Poblats Marítims,71.0,3,1,None,39.448811600000006,-0.33382790000000007,77000.0
Orriols,Orriols ,Rascanya,77.0,3,1,None,39.4928951,-0.3708645,64000.0
La Torre,La Torre ,Pobles del Sud,82.0,2,1,None,39.434090999999995,-0.3912965202989428,73660.0
Ciutat Fallera,Ciutat Fallera ,Benicalap,78.0,3,1,None,39.5002224,-0.39209629999999995,95000.0
Orriols,Orriols ,Rascanya,82.0,3,1,None,39.4928951,-0.3708645,67000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,97.0,4,2,None,39.502815999999996,-0.4210846,84900.0
El Perellonet,El Perellonet ,Pobles del Sud,3.0,1,1,None,39.307241,-0.2964027,50000.0
Torrefiel,Torrefiel ,Rascanya,66.0,3,1,None,39.4946478,-0.376130279007177,76000.0
El Palmar,El Palmar ,Pobles del Sud,2.0,1,1,None,39.311598100000005,-0.31768090000000004,105000.0
Orriols,Orriols ,Rascanya,93.0,3,1,None,39.4928951,-0.3708645,98000.0
El Palmar,El Palmar ,Pobles del Sud,60.0,2,1,None,39.311598100000005,-0.31768090000000004,75000.0
Nou Moles,Nou Moles ,L'Olivereta,61.0,1,1,None,39.4706037,-0.4023486,116000.0
El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,116.0,4,2,None,39.42943295,-0.3670578686184312,130000.0
La Malva,La Malva-rosa ,Poblats Marítims,60.0,3,1,None,39.4802716,-0.32848190000000005,120000.0
Tres Forques,Tres Forques ,L'Olivereta,58.0,3,1,None,39.4654122,-0.4024209,55000.0
El Carme,El Carme ,Ciutat Vella,100.0,4,2,None,39.47822120000001,-0.3810013,109999.0
Na Rovella,Na Rovella ,Quatre Carreres,96.0,3,2,None,39.452959299999996,-0.3670913,129000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,63.0,3,1,None,39.502815999999996,-0.4210846,40000.0
Orriols,Orriols ,Rascanya,79.0,4,1,None,39.4928951,-0.3708645,58000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,54.0,3,1,None,39.4701823,-0.3755728,61000.0
Beteró,Beteró ,Poblats Marítims,75.0,3,1,None,39.47257929999999,-0.3349228,130000.0
Tormos,Tormos ,La Saïdia,69.0,3,1,None,39.4903474,-0.3779152,67900.0
La Punta,La Punta ,Quatre Carreres,81.0,2,1,None,39.4438804,-0.34475859999999997,73000.0
L'Amistat,L'Amistat ,Algirós,59.0,3,2,None,39.474305,-0.35221440000000004,105000.0
El Palmar,El Palmar ,Pobles del Sud,2.0,2,2,None,39.311598100000005,-0.31768090000000004,130000.0
Orriols,Orriols ,Rascanya,85.0,3,1,None,39.4928951,-0.3708645,60000.0
Torrefiel,Torrefiel ,Rascanya,99.0,4,1,None,39.4946478,-0.376130279007177,55000.0
Aiora,Aiora ,Camins al Grau,72.0,2,1,None,39.46649015,-0.33926273895348946,119900.0
Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,59.0,2,1,None,39.4701544,-0.3323547,103500.0
Torrefiel,Torrefiel ,Rascanya,94.0,4,1,None,39.4946478,-0.376130279007177,76990.0
Tormos,Tormos ,La Saïdia,58.0,2,1,None,39.4903474,-0.3779152,58000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,215.0,1,1,None,39.502815999999996,-0.4210846,120000.0
Tres Forques,Tres Forques ,L'Olivereta,95.0,3,1,None,39.4654122,-0.4024209,89500.0
Torrefiel,Torrefiel ,Rascanya,58.0,3,1,None,39.4946478,-0.376130279007177,62000.0
Orriols,Orriols ,Rascanya,76.0,3,1,None,39.4928951,-0.3708645,73500.0
Torrefiel,Torrefiel ,Rascanya,115.0,3,2,None,39.4946478,-0.376130279007177,104000.0
Sant Antoni,Sant Antoni ,La Saïdia,100.0,3,1,None,39.4886268,-0.3725981,87000.0
Orriols,Orriols ,Rascanya,59.0,2,1,None,39.4928951,-0.3708645,55000.0
Sant Isidre,Sant Isidre ,Patraix,98.0,3,2,None,39.454018100000006,-0.40280390000000005,105000.0
Torrefiel,Torrefiel ,Rascanya,65.0,3,1,None,39.4946478,-0.376130279007177,52000.0
Favara,Favara ,Patraix,60.0,3,1,None,39.4553614,-0.3937541,80000.0
Na Rovella,Na Rovella ,Quatre Carreres,70.0,2,1,None,39.452959299999996,-0.3670913,110000.0
Beteró,Beteró ,Poblats Marítims,85.0,3,1,None,39.47257929999999,-0.3349228,89000.0
Sant Antoni,Sant Antoni ,La Saïdia,115.0,4,1,None,39.4886268,-0.3725981,124000.0
Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,103.0,3,1,None,39.4701544,-0.3323547,129500.0
Orriols,Orriols ,Rascanya,62.0,2,1,None,39.4928951,-0.3708645,60000.0
Aiora,Aiora ,Camins al Grau,66.0,2,1,None,39.46649015,-0.33926273895348946,94000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,115.0,3,2,None,39.502815999999996,-0.4210846,120000.0
Torrefiel,Torrefiel ,Rascanya,98.0,4,2,None,39.4946478,-0.376130279007177,65000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,110.0,1,1,None,39.502815999999996,-0.4210846,92000.0
Ciutat Fallera,Ciutat Fallera ,Benicalap,96.0,3,2,None,39.5002224,-0.39209629999999995,111000.0
Torrefiel,Torrefiel ,Rascanya,139.0,4,2,None,39.4946478,-0.376130279007177,86000.0
Orriols,Orriols ,Rascanya,59.0,2,1,None,39.4928951,-0.3708645,55000.0
Beteró,Beteró ,Poblats Marítims,76.0,2,1,None,39.47257929999999,-0.3349228,70800.0
Ciutat Universitària,Ciutat Universitària ,El Pla del Real,55.0,3,1,None,39.477985,-0.3601115,98000.0
Tormos,Tormos ,La Saïdia,92.0,3,1,None,39.4903474,-0.3779152,125000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,72.0,3,1,None,39.502815999999996,-0.4210846,59000.0
Tres Forques,Tres Forques ,L'Olivereta,80.0,3,2,None,39.4654122,-0.4024209,79900.0
El Perellonet,El Perellonet ,Pobles del Sud,74.0,3,2,None,39.307241,-0.2964027,78000.0
Nou Moles,Nou Moles ,L'Olivereta,82.0,3,1,None,39.4706037,-0.4023486,89000.0
El Perellonet,El Perellonet ,Pobles del Sud,78.0,3,1,None,39.307241,-0.2964027,125000.0
L'Amistat,L'Amistat ,Algirós,67.0,2,1,None,39.474305,-0.35221440000000004,100000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,57.0,3,1,None,39.4701544,-0.3323547,110000.0
Tres Forques,Tres Forques ,L'Olivereta,78.0,3,1,None,39.4654122,-0.4024209,98000.0
Orriols,Orriols ,Rascanya,80.0,2,1,None,39.4928951,-0.3708645,67000.0
Tres Forques,Tres Forques ,L'Olivereta,80.0,3,2,None,39.4654122,-0.4024209,79000.0
Aiora,Aiora ,Camins al Grau,89.0,4,1,None,39.46649015,-0.33926273895348946,125000.0
En Corts,En Corts ,Quatre Carreres,80.0,3,1,None,39.4569071,-0.3684821,104500.0
L'Illa Perduda,L'Illa Perduda ,Algirós,70.0,3,1,None,39.469624200000005,-0.3407668,85827.00000000001
Torrefiel,Torrefiel ,Rascanya,70.0,3,1,None,39.4946478,-0.376130279007177,110000.0
Tres Forques,Tres Forques ,L'Olivereta,74.0,2,2,None,39.4654122,-0.4024209,95000.0
Orriols,Orriols ,Rascanya,71.0,3,1,None,39.4928951,-0.3708645,79500.0
Orriols,Orriols ,Rascanya,73.0,3,1,None,39.4928951,-0.3708645,112000.0
Orriols,Orriols ,Rascanya,80.0,2,1,None,39.4928951,-0.3708645,80000.0
El Calvari,El Calvari ,Campanar,75.0,2,1,None,39.487336299999996,-0.389406,71500.0
La Torre,La Torre ,Pobles del Sud,144.0,3,2,None,39.434090999999995,-0.3912965202989428,109000.0
Sant Francesc,Sant Francesc ,Ciutat Vella,73.0,3,1,None,39.4701823,-0.3755728,59000.0
L'Amistat,L'Amistat ,Algirós,65.0,3,2,None,39.474305,-0.35221440000000004,108000.0
Tormos,Tormos ,La Saïdia,66.0,3,1,None,39.4903474,-0.3779152,112000.0
Arrancapins,Arrancapins ,Extramurs,73.0,2,1,None,39.466506700000004,-0.3855,129900.0
Orriols,Orriols ,Rascanya,80.0,3,1,None,39.4928951,-0.3708645,119900.0
Orriols,Orriols ,Rascanya,61.0,3,1,None,39.4928951,-0.3708645,53000.0
Trinitat,Trinitat ,La Saïdia,72.0,3,1,None,39.4825907,-0.3697649,129900.0
Orriols,Orriols ,Rascanya,79.0,3,1,None,39.4928951,-0.3708645,52500.0
Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,72.0,2,1,None,39.4701544,-0.3323547,97000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,46.0,1,1,None,39.4701544,-0.3323547,115000.0
Benimàmet,Benimàmet ,Pobles de l'Oest,90.0,2,1,None,39.502815999999996,-0.4210846,75000.0
La Malva,La Malva-rosa ,Poblats Marítims,68.0,3,1,None,39.4802716,-0.32848190000000005,123000.0
Torrefiel,Torrefiel ,Rascanya,92.0,2,1,None,39.4946478,-0.376130279007177,79000.0
Tres Forques,Tres Forques ,L'Olivereta,80.0,3,2,None,39.4654122,-0.4024209,79900.0
Torrefiel,Torrefiel ,Rascanya,110.0,3,2,None,39.4946478,-0.376130279007177,130000.0
Aiora,Aiora ,Camins al Grau,93.0,2,1,None,39.46649015,-0.33926273895348946,114900.0
Marxalenes,Marxalenes ,La Saïdia,66.0,3,1,None,39.487948100000004,-0.3838063,117000.0
Orriols,Orriols ,Rascanya,83.0,3,2,None,39.4928951,-0.3708645,104800.0
Torrefiel,Torrefiel ,Rascanya,56.0,3,1,None,39.4946478,-0.376130279007177,63900.0
Orriols,Orriols ,Rascanya,75.0,2,2,None,39.4928951,-0.3708645,58500.0
Na Rovella,Na Rovella ,Quatre Carreres,72.0,3,1,None,39.452959299999996,-0.3670913,83000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,79.0,2,1,None,39.4701544,-0.3323547,119500.0
Russafa,Russafa ,L'Eixample,60.0,1,1,None,39.4615201,-0.3725595,99000.0
Benifaraig,Benifaraig ,Pobles del Nord,135.0,2,2,None,39.5291251,-0.38540440000000004,112400.0
Torrefiel,Torrefiel ,Rascanya,84.0,3,1,None,39.4946478,-0.376130279007177,110000.0
Trinitat,Trinitat ,La Saïdia,88.0,1,1,None,39.4825907,-0.3697649,110000.0
Orriols,Orriols ,Rascanya,81.0,2,1,None,39.4928951,-0.3708645,82000.0
El Palmar,El Palmar ,Pobles del Sud,2.0,1,1,None,39.311598100000005,-0.31768090000000004,85000.0
Nou Moles,Nou Moles ,L'Olivereta,75.0,3,1,None,39.4706037,-0.4023486,65000.0
Marxalenes,Marxalenes ,La Saïdia,65.0,3,1,None,39.487948100000004,-0.3838063,107000.0
Marxalenes,Marxalenes ,La Saïdia,54.0,3,1,None,39.487948100000004,-0.3838063,65500.0
Les Tendetes,Les Tendetes ,Campanar,108.0,4,1,None,39.482569,-0.386126,103000.0
Vara de Quart,Vara de Quart ,Patraix,97.0,3,2,None,39.460069700000005,-0.4043545,53000.0
Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,80.0,2,1,None,39.4701544,-0.3323547,120000.0
Beteró,Beteró ,Poblats Marítims,64.0,2,1,None,39.47257929999999,-0.3349228,119000.0
La Malva,La Malva-rosa ,Poblats Marítims,78.0,3,1,None,39.4802716,-0.32848190000000005,89500.0
Vara de Quart,Vara de Quart ,Patraix,105.0,3,1,None,39.460069700000005,-0.4043545,90000.0
En Corts,En Corts ,Quatre Carreres,70.0,1,1,None,39.4569071,-0.3684821,117000.0
El Perellonet,El Perellonet ,Pobles del Sud,92.0,3,1,None,39.307241,-0.2964027,89000.0
La Torre,La Torre ,Pobles del Sud,112.0,3,2,None,39.434090999999995,-0.3912965202989428,130400.0
Russafa,Russafa ,L'Eixample,107.0,4,1,None,39.4615201,-0.3725595,119000.0
Marxalenes,Marxalenes ,La Saïdia,85.0,3,1,None,39.487948100000004,-0.3838063,129900.0
El Perellonet,El Perellonet ,Pobles del Sud,2.0,2,2,None,39.307241,-0.2964027,65000.0
El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,70.0,3,1,None,39.4701544,-0.3323547,120000.0
Tormos,Tormos ,La Saïdia,64.0,3,1,None,39.4903474,-0.3779152,67000.0
Na Rovella,Na Rovella ,Quatre Carreres,105.0,3,2,None,39.452959299999996,-0.3670913,129000.0
La Malva,La Malva-rosa ,Poblats Marítims,71.0,3,1,None,39.4802716,-0.32848190000000005,115000.0
Orriols,Orriols ,Rascanya,79.0,3,1,None,39.4928951,-0.3708645,55000.0
El Botànic,El Botànic ,Extramurs,53.0,2,1,None,39.4737042,-0.38538340000000004,106000.0
Nou Moles,Nou Moles ,L'Olivereta,80.0,3,1,None,39.4706037,-0.4023486,132000.0
Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,61.0,2,1,None,39.4701544,-0.3323547,91500.0
Favara,Favara ,Patraix,111.0,5,2,None,39.4553614,-0.3937541,125000.0
La Torre,La Torre ,Pobles del Sud,100.0,3,2,None,39.434090999999995,-0.3912965202989428,124500.0
